Status,Device ID,Location,Machine,Product,Category,Transaction,TransDate,Type,RCoil,RPrice,RQty,MCoil,MPrice,MQty,LineTotal,TransTotal,Prcd Date
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Miss Vickie's Potato Chip - Jalapeno,Food,15101826049,5/12/2022,Cash,113,1.5,1,113,1.5,1,1.5,1.5,5/12/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - Go Paks,Food,15102491588,5/12/2022,Cash,151,3,1,151,3,1,3,3,5/12/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Snapple Diet Tea - Lemon,Non Carbonated,15102668172,5/12/2022,Cash,143,2.5,1,143,2.5,1,2.5,2.5,5/12/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,15102755576,5/12/2022,Cash,132,2,1,132,2,1,2,2,5/12/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Spindrift - Sparkling Water - Pineapple,Carbonated,15102927357,5/12/2022,Credit,142,1.5,1,142,1.5,1,1.5,1.5,5/12/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Belvita Snack Packs - Blueberry,Food,15103202790,5/12/2022,Credit,138,1.5,1,138,1.5,1,1.5,1.5,5/12/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Non Carbonated,15103378869,5/12/2022,Cash,146,3.5,1,146,3.5,1,3.5,3.5,5/12/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15103448879,5/12/2022,Credit,142,1.5,1,142,1.5,1,1.5,1.5,5/12/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Snapple Diet Tea - Raspberry,Non Carbonated,15103475618,5/12/2022,Cash,147,2.5,1,147,2.5,1,2.5,2.5,5/12/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Snapple Diet Tea - Lemon,Non Carbonated,15103695995,5/12/2022,Cash,143,2.5,1,143,2.5,1,2.5,2.5,5/12/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Takis - Hot Chilli Pepper & Lime,Food,15103738204,5/12/2022,Cash,114,1.5,1,114,1.5,1,1.5,1.5,5/12/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nutri Grain Apple Cinnamon,Food,15103787249,5/12/2022,Cash,137,1.5,1,137,1.5,1,1.5,1.5,5/12/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Takis - Hot Chilli Pepper & Lime,Food,15103973600,5/12/2022,Cash,114,1.5,1,114,1.5,1,1.5,1.5,5/12/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15103974303,5/12/2022,Cash,142,1.5,1,142,1.5,1,1.5,1.5,5/12/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Takis - Hot Chilli Pepper & Lime,Food,15103974826,5/12/2022,Cash,114,1.5,1,114,1.5,1,1.5,1.5,5/12/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Lenny & Larrys - SnickerDoodle,Food,15106535006,5/13/2022,Credit,157,3,1,157,3,1,3,3,5/13/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nutri Grain Apple Cinnamon,Food,15106599173,5/13/2022,Cash,135,1.5,1,135,1.5,1,1.5,1.5,5/13/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Miss Vickie's Potato Chip - Smokehouse BBQ,Food,15107118301,5/13/2022,Credit,111,1.5,1,111,1.5,1,1.5,1.5,5/13/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,CheezIt - Original,Food,15107605794,5/13/2022,Credit,123,1.25,1,123,1.25,1,1.25,1.25,5/13/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,RXBAR - Protein Bar - Peanut Butter,Food,15107592080,5/13/2022,Cash,131,2,1,131,2,1,2,2,5/13/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,RXBAR - Protein Bar - Peanut Butter,Food,15107638009,5/13/2022,Cash,131,2,1,131,2,1,2,2,5/13/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Snapple Diet Tea - Peach Tea,Non Carbonated,15107995707,5/13/2022,Cash,143,2.5,1,143,2.5,1,2.5,2.5,5/13/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Snapple Diet Tea - Peach Tea,Non Carbonated,15108005309,5/13/2022,Cash,143,2.5,1,143,2.5,1,2.5,2.5,5/13/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,CheezIt - Cheddar Sour Cream and Onion,Food,15108268508,5/13/2022,Credit,125,1.5,1,125,1.5,1,1.5,1.5,5/13/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,CheezIt - White Cheddar,Food,15108300911,5/13/2022,Credit,124,1.5,1,124,1.5,1,1.5,1.5,5/13/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,CheezIt - Cheddar Sour Cream and Onion,Food,15108312079,5/13/2022,Credit,125,1.5,1,125,1.5,1,1.5,1.5,5/13/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,CheezIt - Cheddar Sour Cream and Onion,Food,15108316327,5/13/2022,Credit,125,1.5,1,125,1.5,1,1.5,1.5,5/13/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Poland Springs Water,Water,15108780925,5/13/2022,Cash,144,1.5,1,144,1.5,1,1.5,1.5,5/13/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Takis - Hot Chilli Pepper & Lime,Food,15108840792,5/13/2022,Credit,124,1.5,1,124,1.5,1,1.5,1.5,5/13/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Coca Cola - Zero Sugar,Carbonated,15108848488,5/13/2022,Credit,140,1.5,1,140,1.5,1,1.5,1.5,5/13/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Bubly - Mango,Carbonated,15108877759,5/13/2022,Cash,141,1.5,1,141,1.5,1,1.5,1.5,5/13/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Pop Corners - White Cheddar,Food,15108915525,5/13/2022,Credit,113,1.5,1,113,1.5,1,1.5,1.5,5/13/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Poland Springs Water,Water,15108982874,5/13/2022,Cash,144,1.5,1,144,1.5,1,1.5,1.5,5/13/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15108986858,5/13/2022,Cash,142,1.5,1,142,1.5,1,1.5,1.5,5/13/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Funyuns - Flaming Hot,Food,15109454404,5/13/2022,Cash,110,1.5,1,110,1.5,1,1.5,1.5,5/13/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Doritos Spicy Nacho,,15109498722,5/13/2022,Cash,113,1.5,1,113,1.5,1,1.5,1.5,5/13/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Vitamin Water - Ice Cool Blue Lavender,Water,15109534990,5/13/2022,Credit,145,2.75,1,145,2.75,1,2.75,2.75,5/13/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,15109734526,5/13/2022,Cash,141,1.5,1,141,1.5,1,1.5,1.5,5/13/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Chesters Fries Flaming hot,Food,15109734622,5/13/2022,Cash,111,1.5,1,111,1.5,1,1.5,1.5,5/13/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Sunkist Soda - Orange,Carbonated,15109893887,5/13/2022,Cash,140,1.25,1,140,1.25,1,1.25,1.25,5/13/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,KitKat - Crisp Wafers,Food,15109996622,5/13/2022,Cash,134,2,1,134,2,1,2,2,5/13/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,15109996842,5/13/2022,Cash,148,3.5,1,148,3.5,1,3.5,3.5,5/13/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15110016681,5/13/2022,Cash,146,3,1,146,3,1,3,3,5/13/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Sunkist Soda - Orange,Carbonated,15110044727,5/13/2022,Cash,140,1.25,1,140,1.25,1,1.25,1.25,5/13/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Sunkist Soda - Orange,Carbonated,15110045028,5/13/2022,Cash,140,1.25,1,140,1.25,1,1.25,1.25,5/13/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos Puffs,Food,15110051219,5/13/2022,Cash,112,1.5,1,112,1.5,1,1.5,1.5,5/13/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos Flaming Hot Limon Crunchy,Food,15110172692,5/13/2022,Cash,121,2,1,121,2,1,2,2,5/13/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15110432726,5/14/2022,Cash,144,3,1,144,3,1,3,3,5/13/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Chesters Fries Flaming hot,Food,15110432838,5/14/2022,Cash,111,1.5,1,111,1.5,1,1.5,1.5,5/13/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Funyuns - Flaming Hot,Food,15110709552,5/14/2022,Cash,110,1.5,1,110,1.5,1,1.5,1.5,5/14/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,15110709755,5/14/2022,Cash,141,1.5,1,141,1.5,1,1.5,1.5,5/14/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,15110998836,5/14/2022,Cash,141,1.5,1,141,1.5,1,1.5,1.5,5/14/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,15111001200,5/14/2022,Cash,141,1.5,1,141,1.5,1,1.5,1.5,5/14/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Bai Lemonade - Burundi Blueberry,Non Carbonated,15112196220,5/14/2022,Cash,144,2.5,1,144,2.5,1,2.5,2.5,5/14/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Goldfish Baked - Cheddar,Food,15112250086,5/14/2022,Cash,122,1.25,1,122,1.25,1,1.25,1.25,5/14/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Vitamin Water - Squeezed Lemonade,Water,15112404681,5/14/2022,Credit,147,2.75,1,147,2.75,1,2.75,2.75,5/14/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Snapple Diet Tea - Peach Tea,Non Carbonated,15112496059,5/14/2022,Cash,143,2.5,1,143,2.5,1,2.5,2.5,5/14/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,SunChips Multigrain - Original,Food,15112693219,5/14/2022,Cash,114,1.5,1,114,1.5,1,1.5,1.5,5/14/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Pop Corners - Sweet & Salty Kettle,Food,15112699093,5/14/2022,Cash,112,1.5,1,112,1.5,1,1.5,1.5,5/14/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,15112722472,5/14/2022,Cash,144,1.5,1,144,1.5,1,1.5,1.5,5/14/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Bai Antioxidant - Tanzania Lemon Super Tea,Non Carbonated,15114223175,5/15/2022,Credit,145,2.75,1,145,2.75,1,2.75,2.75,5/15/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Mini Chips Ahoy - Go Paks,,15114453109,5/15/2022,Credit,151,4,1,151,4,1,4,4,5/15/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,15114516354,5/15/2022,Credit,144,1.5,1,144,1.5,1,1.5,4.5,5/15/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Monster Energy Original,Carbonated,15114516354,5/15/2022,Credit,146,3,1,146,3,1,3,4.5,5/15/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,SunChips Multigrain - Harvest Cheddar,Food,15114531171,5/15/2022,Cash,112,1.5,1,112,1.5,1,1.5,1.5,5/15/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Goldfish Baked - Cheddar,Food,15114533042,5/15/2022,Cash,122,1.25,1,122,1.25,1,1.25,1.25,5/15/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Pop Corners - White Cheddar,Food,15114536047,5/15/2022,Cash,113,1.5,1,113,1.5,1,1.5,1.5,5/15/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Pop Corners - White Cheddar,Food,15114543591,5/15/2022,Cash,113,1.5,1,113,1.5,1,1.5,1.5,5/15/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,SunChips Multigrain - Harvest Cheddar,Food,15114550450,5/15/2022,Credit,112,1.5,1,112,1.5,1,1.5,1.5,5/15/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Poland Springs Water,Water,15114568767,5/15/2022,Cash,144,1.5,1,144,1.5,1,1.5,1.5,5/15/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Goldfish Baked - Cheddar,Food,15114633426,5/15/2022,Credit,122,1.25,1,122,1.25,1,1.25,1.25,5/15/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Poland Springs Water,Water,15114648200,5/15/2022,Cash,144,1.5,1,144,1.5,1,1.5,1.5,5/15/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Wonderful Pistachios - Variety,Food,15114760695,5/15/2022,Cash,134,2,1,134,2,1,2,2,5/15/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Goldfish Baked - Cheddar,Food,15114828368,5/15/2022,Credit,122,1.25,1,122,1.25,1,1.25,1.25,5/15/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Poland Springs Water,Water,15114830866,5/15/2022,Credit,144,1.5,1,144,1.5,1,1.5,1.5,5/15/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,SunChips Multigrain - Harvest Cheddar,Food,15114833497,5/15/2022,Credit,112,1.5,1,112,1.5,1,1.5,1.5,5/15/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Goldfish Baked - Cheddar,Food,15114836940,5/15/2022,Credit,122,1.25,1,122,1.25,1,1.25,1.25,5/15/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - Double Cheese,Food,15114874556,5/15/2022,Cash,123,1.25,1,123,1.25,1,1.25,1.25,5/15/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Oreo Mini - Go Paks,,15114878843,5/15/2022,Cash,152,4,1,152,4,1,4,4,5/15/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Ice Breakers Ice Cubes - PepperMint,Food,15114955739,5/15/2022,Cash,155,5,1,155,5,1,5,5,5/15/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Vitamin Water - XXX Acai BB Pomegranate,Water,15115161327,5/15/2022,Cash,147,2.75,1,147,2.75,1,2.75,2.75,5/15/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Bubly - Mango,Carbonated,15115497750,5/15/2022,Credit,141,1.5,1,141,1.5,1,1.5,1.5,5/15/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Coca Cola - Zero Sugar,Carbonated,15115802639,5/15/2022,Cash,140,1.5,1,140,1.5,1,1.5,1.5,5/15/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,15116533564,5/16/2022,Credit,148,3.5,1,148,3.5,1,3.5,3.5,5/16/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Monster Energy Original,Carbonated,15117161344,5/16/2022,Credit,146,3,1,146,3,1,3,3,5/16/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - Go Paks,Food,15117719787,5/16/2022,Cash,150,3,1,150,3,1,3,3,5/16/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,15118540836,5/16/2022,Credit,148,3.5,1,148,3.5,1,3.5,3.5,5/16/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15119010803,5/16/2022,Cash,142,1.5,1,142,1.5,1,1.5,1.5,5/16/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Funyuns - Flaming Hot,Food,15119135090,5/16/2022,Credit,110,1.5,1,110,1.5,1,1.5,6.5,5/16/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Raspberry,Non Carbonated,15119135090,5/16/2022,Credit,147,2.5,1,147,2.5,1,2.5,6.5,5/16/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,KitKat - Crisp Wafers,Food,15119135090,5/16/2022,Credit,138,2.5,1,138,2.5,1,2.5,6.5,5/16/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,15119780268,5/16/2022,Cash,144,1.5,1,144,1.5,1,1.5,1.5,5/16/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Belvita Snack Packs - Blueberry,Food,15119961703,5/16/2022,Cash,138,1.5,1,138,1.5,1,1.5,1.5,5/16/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Snyder's of Hanover Pretzel Pieces - Honey Mu,Food,15119963971,5/16/2022,Cash,120,2,1,120,2,1,2,2,5/16/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Goldfish Baked - Cheddar,Food,15119966572,5/16/2022,Cash,122,1.25,1,122,1.25,1,1.25,1.25,5/16/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Oreo Mini - Go Paks,,15119978079,5/16/2022,Cash,152,4,1,152,4,1,4,4,5/16/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Takis - Hot Chilli Pepper & Lime,Food,15120001710,5/16/2022,Cash,114,1.5,1,114,1.5,1,1.5,1.5,5/16/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Pop Corners - Sea Salt,Food,15120109380,5/16/2022,Cash,111,1.5,1,111,1.5,1,1.5,1.5,5/16/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,15120132397,5/16/2022,Credit,144,1.5,1,144,1.5,1,1.5,1.5,5/16/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,15120138078,5/16/2022,Cash,141,1.5,1,141,1.5,1,1.5,1.5,5/16/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15120155706,5/16/2022,Credit,142,1.5,2,142,1.5,2,3,3,5/16/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Bai Lemonade - Burundi Blueberry,Non Carbonated,15120321256,5/16/2022,Credit,144,2.5,1,144,2.5,1,2.5,2.5,5/16/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,15120364952,5/16/2022,Cash,148,3.5,1,148,3.5,1,3.5,3.5,5/16/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos Puffs,Food,15120367177,5/16/2022,Cash,112,1.5,1,112,1.5,1,1.5,1.5,5/16/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,15121131764,5/16/2022,Cash,141,1.5,1,141,1.5,1,1.5,1.5,5/16/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,KitKat - Crisp Wafers,Food,15121246955,5/16/2022,Cash,138,2.5,1,138,2.5,1,2.5,2.5,5/16/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,15121247035,5/16/2022,Cash,142,1.5,1,142,1.5,1,1.5,1.5,5/16/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,15121247529,5/16/2022,Cash,141,1.5,1,141,1.5,1,1.5,1.5,5/16/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,15121663260,5/17/2022,Cash,141,1.5,1,141,1.5,1,1.5,1.5,5/16/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Sunkist Soda - Orange,Carbonated,15121679432,5/17/2022,Cash,140,1.25,1,140,1.25,1,1.25,1.25,5/16/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,15121679780,5/17/2022,Cash,142,1.5,1,142,1.5,1,1.5,1.5,5/16/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Sunkist Soda - Orange,Carbonated,15121682139,5/17/2022,Cash,140,1.25,1,140,1.25,1,1.25,1.25,5/16/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,15122212684,5/17/2022,Credit,148,3.5,1,148,3.5,1,3.5,3.5,5/17/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,15122708816,5/17/2022,Credit,141,1.5,1,141,1.5,1,1.5,1.5,5/17/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Oreo Mini - Go Paks,,15122831420,5/17/2022,Credit,152,4,1,152,4,1,4,4,5/17/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Funyuns - Flaming Hot,Food,15123024534,5/17/2022,Credit,110,1.5,1,110,1.5,1,1.5,4.5,5/17/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Lays - Classic,Food,15123024534,5/17/2022,Credit,125,1.5,1,125,1.5,1,1.5,4.5,5/17/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Doritos Spicy Nacho,,15123024534,5/17/2022,Credit,113,1.5,1,113,1.5,1,1.5,4.5,5/17/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Chesters Fries Flaming hot,Food,15123107298,5/17/2022,Credit,111,1.5,1,111,1.5,1,1.5,1.5,5/17/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,BodyArmor LYTE  - Peach Mango,Water,15123353421,5/17/2022,Credit,147,2.5,1,147,2.5,1,2.5,2.5,5/17/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,CheezIt - Cheddar Sour Cream and Onion,Food,15123502390,5/17/2022,Cash,125,1.5,1,125,1.5,1,1.5,1.5,5/17/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,15123743466,5/17/2022,Credit,146,3,1,146,3,1,3,3,5/17/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Wonderful Pistachios - Variety,Food,15123984495,5/17/2022,Credit,134,2,1,134,2,1,2,2,5/17/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Raspberry,Non Carbonated,15123978491,5/17/2022,Credit,147,2.5,1,147,2.5,1,2.5,6.5,5/17/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Chesters Fries Flaming hot,Food,15123978491,5/17/2022,Credit,111,1.5,1,111,1.5,1,1.5,6.5,5/17/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,KitKat - Crisp Wafers,Food,15123978491,5/17/2022,Credit,138,2.5,1,138,2.5,1,2.5,6.5,5/17/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Mini Chips Ahoy,Food,15124381204,5/17/2022,Cash,122,1.5,1,122,1.5,1,1.5,1.5,5/17/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Mini Chips Ahoy,Food,15124554624,5/17/2022,Cash,122,1.5,1,122,1.5,1,1.5,1.5,5/17/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15124387985,5/17/2022,Credit,144,3,1,144,3,1,3,3,5/17/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - White Cheddar,Food,15124783992,5/17/2022,Credit,124,1.25,1,124,1.25,1,1.25,1.25,5/17/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Mini Chips Ahoy - Go Paks,,15124825834,5/17/2022,Cash,151,4,1,151,4,1,4,4,5/17/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Pop Corners - Sea Salt,Food,15124920931,5/17/2022,Cash,114,1.5,1,114,1.5,1,1.5,1.5,5/17/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Poland Springs Water,Water,15124837003,5/17/2022,Credit,144,1.5,1,144,1.5,1,1.5,1.5,5/17/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Snapple Diet Tea - Peach Tea,Non Carbonated,15124861904,5/17/2022,Cash,143,2.5,1,143,2.5,1,2.5,2.5,5/17/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,15125086494,5/17/2022,Cash,148,3.5,1,148,3.5,1,3.5,3.5,5/17/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,15125027140,5/17/2022,Cash,141,1.5,1,141,1.5,1,1.5,1.5,5/17/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Snapple Diet Tea - Peach Tea,Non Carbonated,15125135062,5/17/2022,Cash,143,2.5,1,143,2.5,1,2.5,2.5,5/17/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Lenny & Larrys - Chocolate Chip,Food,15125203732,5/17/2022,Credit,158,2,1,158,2,1,2,2,5/17/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Oreo Mini - Go Paks,,15125260150,5/17/2022,Cash,152,4,1,152,4,1,4,4,5/17/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,SunChips Multigrain - Harvest Cheddar,Food,15125306923,5/17/2022,Credit,112,1.5,1,112,1.5,1,1.5,1.5,5/17/2022
